0,845.1621010278097
1,818.5626408905857
2,791.5826912922261
3,773.9131894892159
4,733.5816199877314
5,678.2657080336875
6,635.6339897893683
7,590.6114668714702
8,555.6045043831567
9,529.1848781737677
10,520.9875493281628
11,497.28177246265255
12,471.56778240512654
13,445.61020576208904
14,440.1399857710427
15,435.15380759337035
16,432.96429853865135
17,426.0498611420185
18,447.7159299889344
19,470.15313688645676
20,489.3962734355577
21,506.3702448531612
22,518.4478748613626
23,557.8142981630747
24,601.553769840191
25,626.0221505761965
26,674.5313839719
27,707.218282470822
28,738.7806471254507
29,747.0415352230611
30,778.6523738237815
31,820.9215812137693
32,843.2097869428137
33,858.8983127628859
34,880.0932060214966
35,917.3328147502637
36,953.3803963674834
37,970.881027113551
38,992.9039530991754
39,1027.2607125077704
40,1061.4126958860152
41,1099.2046770666693
42,1116.2837568565733
43,1117.4770558814025
44,1115.4381729284712
45,1126.1539434126776
46,1144.3983209330113
47,1150.643942509911
48,1160.2640900998376
49,1175.5679391697145
50,1165.7646351007213
51,1156.8008257943868
