0,414.565565436668
1,407.0270700241938
2,409.964573750379
3,412.1000819413624
4,404.9315196724095
5,395.4658493991985
6,388.16950902715956
7,377.88151937120205
8,368.00440005382694
9,370.0303382655546
10,378.55274504972414
11,380.42370122877486
12,374.479116055133
13,364.7687187529371
14,363.07594558776793
15,364.9480404552519
16,354.3672778876115
17,347.4705476945702
18,352.1690994083775
19,355.17104573892163
20,355.4507706896288
21,351.89557852257656
22,350.4132231109261
23,365.4953371597906
24,374.6782515652386
25,381.2944334303003
26,378.1808974201393
27,386.5043525677987
28,392.6109449623214
29,391.5409102065079
30,395.77404876004573
31,404.85081861465056
32,405.1627099190017
33,402.58087615151874
34,402.30196567928544
35,412.6229069855357
36,420.59609724605957
37,420.0667448826327
38,422.68233728258735
39,425.46907715926733
40,428.52190631805087
41,435.1451774203446
42,439.0408325853836
43,444.6887638075944
44,439.24988026167847
45,436.17176623010846
46,435.81723724993077
47,435.7602280431562
48,438.94450875872644
49,442.6200320729796
50,436.1457445719686
51,435.60348526159004
