0,790.5005796387122
1,788.6021926234365
2,792.6060368954687
3,805.8889589151825
4,802.3762990226884
5,789.6707570972411
6,782.8520186678205
7,772.460081656333
8,760.9313452375121
9,773.7858025003235
10,801.7636614088201
11,807.874846822045
12,801.8580584062908
13,788.9547673185607
14,789.9244320816939
15,799.44130657864
16,784.8193729314087
17,767.364811007252
18,780.2959530235722
19,793.5112262366775
20,796.4694413309257
21,787.0570437088335
22,781.7904157833449
23,803.4780068986013
24,837.9275399356334
25,846.4086061174821
26,834.9576356486799
27,843.4123090076846
28,845.1651791406111
29,839.6392817047008
30,842.3126681106844
31,851.6984109997902
32,847.5727049288356
33,838.0677016923565
34,832.6355668766056
35,842.2358425364363
36,847.872854058076
37,841.5614861525081
38,838.1578842676782
39,841.3926456799877
40,844.5824156919574
41,854.9614859855528
42,858.1087562104163
43,852.8319642558176
44,841.0842746959064
45,834.9721292124351
46,836.7786246434817
47,831.7825483948819
48,838.0476731892478
49,843.687487295617
50,835.0084146419314
51,831.279170354618
