0,840.020155733391
1,821.3338426214239
2,800.4314154630829
3,781.3070172453042
4,755.7581585736729
5,723.1708982681158
6,693.2127558565471
7,661.1182205438627
8,629.353344380596
9,607.1946166816316
10,611.8048029478747
11,604.5515542011892
12,584.515978541682
13,566.9342545585255
14,559.8868716327858
15,569.6308215180064
16,563.1910075919387
17,551.8176219699947
18,565.949716214751
19,587.1076320585313
20,597.059422664467
21,599.305107016049
22,612.9648751224556
23,647.1204001334627
24,691.6131615104175
25,719.592498414431
26,749.2512602815232
27,777.7394217699853
28,798.5902358978029
29,819.7604008596346
30,845.5964957139129
31,884.2689900066608
32,894.7597016537712
33,913.9784652617976
34,933.5541763823285
35,965.058265984235
36,1007.655576234839
37,1009.0476876238703
38,1025.310146254165
39,1057.7254199031615
40,1095.0062970217123
41,1124.4973277590132
42,1139.6958106686434
43,1156.6109473493773
44,1157.478069829513
45,1160.449474890741
46,1166.1321960898129
47,1165.7174952297141
48,1169.3517583597916
49,1194.3640463708837
50,1200.0484645734468
51,1197.1996938774826
