0,674.1611025384258
1,674.2870213925842
2,679.071882434568
3,693.601964200012
4,685.6365966431989
5,673.9662813265373
6,669.6207960200044
7,662.0788082970573
8,654.7694345392612
9,658.2419164693387
10,683.4704926729393
11,696.2889037271648
12,689.4877269578915
13,679.3579058310195
14,684.2607549261966
15,688.4049337844883
16,671.6904870839719
17,664.3552140335303
18,674.9384302532643
19,692.0699029523348
20,697.6720694471209
21,687.6655889730341
22,683.9210752689102
23,708.202752816107
24,733.3920110551991
25,744.1412333318324
26,727.4234712415789
27,735.2511427806496
28,742.855362762777
29,734.1911193699882
30,735.670741876542
31,747.6963760112507
32,744.8496053018581
33,734.3806723792037
34,728.2241682964194
35,735.7190718993031
36,743.8547695159215
37,728.9630370356731
38,725.4451231955236
39,731.3358782430383
40,740.3890860268873
41,753.7033648631359
42,755.0421559946773
43,749.4238199034513
44,746.9323924979569
45,743.7899816974439
46,741.2436183827006
47,737.8700044570356
48,742.1121415311931
49,752.4251557425355
50,751.2174937427884
51,749.5740225725451
