0,832.5413931732337
1,838.1691328913732
2,845.8934589116247
3,862.3970999826396
4,858.3885089193453
5,851.7014442810861
6,846.036935101172
7,831.9929757449174
8,820.0145930836976
9,821.4471059690569
10,841.6844428165901
11,854.9327482191941
12,841.4839806793753
13,829.6079601574343
14,832.4331515506848
15,839.5015592060564
16,824.9035530447892
17,807.442901651427
18,821.0118539175604
19,831.7349289177221
20,832.5912188742188
21,825.5122541794755
22,820.8622662471618
23,840.4755929546357
24,868.388800273309
25,883.3595648707097
26,857.4889964402664
27,866.1127486589114
28,870.4916330167497
29,860.8658575400628
30,868.1639776150278
31,881.4518466551594
32,872.4940837864059
33,858.8137246021313
34,850.9193032651539
35,863.539895205446
36,873.6213779593651
37,860.0294734286387
38,848.831774679609
39,858.7863339302108
40,875.5318800988932
41,883.7780519113775
42,884.9020338742274
43,886.4209364409206
44,881.5255523635174
45,876.3679780985134
46,875.9535528744182
47,871.5668039400537
48,876.7612038259801
49,886.6848621875642
50,890.0812918065079
51,891.6261935241895
