0,699.7136283042978
1,703.2137304767302
2,703.5093136573614
3,705.0197162740457
4,699.6981119535436
5,688.7296482718642
6,674.1408370269628
7,656.4846497978727
8,644.0491115843851
9,641.1489344306887
10,651.6334456374876
11,652.8717196254951
12,640.6513525934067
13,629.7044353779485
14,621.3924937325111
15,617.2611651309186
16,599.962698316176
17,584.0654470327581
18,592.8743638290217
19,597.4502758989228
20,593.4055131585832
21,581.5941578889552
22,573.2379053363247
23,593.5634802112753
24,606.0649158635277
25,621.5720794005773
26,607.0250141703962
27,623.7070563052037
28,629.4848263865078
29,630.1214227836176
30,646.051072276898
31,666.9299679555105
32,673.4591224297942
33,668.9341839107585
34,669.0236748217085
35,688.715515919476
36,710.6006563907631
37,717.6951516575999
38,725.2657200650913
39,738.6573249773269
40,751.0442669376282
41,762.2084404667105
42,770.8449563723367
43,774.4498037647446
44,770.2727403552983
45,761.6973381553413
46,758.352337312577
47,755.2689186273805
48,756.5060017891373
49,757.317286637582
50,740.9940050739276
51,733.0389946796948
