0,753.2546853625927
1,730.5045461182436
2,709.437186556689
3,685.8963739749389
4,650.867230418131
5,608.1216969315202
6,573.1617644011894
7,542.5378218995085
8,518.4649887278493
9,496.3166223580418
10,496.32188431215087
11,493.85533303747627
12,480.6749740530966
13,474.75034254859435
14,480.8795610313493
15,486.2296683897131
16,480.82143212105893
17,483.1957238752452
18,503.77148624594065
19,528.9659427574463
20,549.3081921925631
21,556.2160495970506
22,569.2987433857525
23,606.2041380631093
24,646.1469099844851
25,670.1664448612743
26,704.4966108364615
27,733.0024210711522
28,757.1547814774465
29,765.7082696703385
30,790.6357713791729
31,829.4806174450647
32,844.3475139603819
33,855.3382176802373
34,865.9019347984964
35,899.6265807701958
36,926.4353810582827
37,941.2063207225018
38,955.3769733783346
39,981.1851210136251
40,1003.8467740381976
41,1034.416765737614
42,1046.0931332743946
43,1045.7602198711588
44,1039.7728303704046
45,1041.7279839680837
46,1050.4118331553698
47,1054.2389894527912
48,1058.8309580186083
49,1064.89901759148
50,1053.9861848708742
51,1042.3754405759212
