0,798.9412725975949
1,792.4345075576093
2,791.2373875983
3,790.2416774730038
4,783.6965625948585
5,770.7607568094976
6,758.2031828646286
7,737.7669615137243
8,717.27498660819
9,711.5119835918224
10,734.4906481835421
11,735.4136818945484
12,718.7788101129441
13,702.8892320912623
14,702.8825332549787
15,711.7950776944331
16,689.4650152748059
17,680.0971900873153
18,692.1002534161197
19,705.3545655861993
20,701.2982284191112
21,690.8205368758589
22,697.6564147527102
23,727.8143189613735
24,759.5569885989194
25,780.635016584497
26,786.792920417365
27,802.764511982537
28,820.5872955997951
29,829.3106535251164
30,851.0486160536423
31,876.8443344048687
32,880.4535728322384
33,881.0856516640732
34,885.7032047288782
35,918.5438509232807
36,950.141126600371
37,950.3253069704856
38,961.0947883088149
39,989.9071099941619
40,1015.7149673697486
41,1042.2488534864192
42,1057.2686145480616
43,1084.1264012530714
44,1088.000860941348
45,1080.4638253204307
46,1087.5631836387208
47,1086.2593758900796
48,1104.6463003495348
49,1127.39752032642
50,1132.0095959915755
51,1138.2847073322664
